fpr,tpr,threshold
0.058823529411764705,0.8776328986960883,0.6142496137785526
0.06066176470588235,0.8796389167502507,0.6141892928523515
0.0625,0.8796389167502507,0.6117408434654873
0.06341911764705882,0.8796389167502507,0.6075852033340257
0.06341911764705882,0.8816449348044132,0.5922586024829649
0.06525735294117647,0.8816449348044132,0.5890954477924834
0.06525735294117647,0.8836509528585758,0.5794865815792521
0.0661764705882353,0.8836509528585758,0.5778308365788413
0.06801470588235294,0.8836509528585758,0.575931117545995
0.06985294117647059,0.8836509528585758,0.5724946012730747
0.06985294117647059,0.8866599799398195,0.5562608564090021
0.07077205882352941,0.8866599799398195,0.5553736760470935
0.07077205882352941,0.8886659979939819,0.5552675945631466
0.07261029411764706,0.8886659979939819,0.546029808698917
0.07261029411764706,0.8896690070210632,0.5432313164941734
0.0744485294117647,0.8906720160481444,0.5424950704720232
0.07628676470588236,0.8906720160481444,0.5314344995726584
0.07628676470588236,0.8916750250752257,0.5275457049908282
0.07720588235294118,0.8916750250752257,0.5240657009132641
0.07720588235294118,0.8936810431293881,0.5225876716665827
0.07904411764705882,0.8946840521564694,0.5221044567071024
0.08088235294117647,0.8946840521564694,0.5209710085074893
0.08088235294117647,0.8956870611835507,0.5207407672356885
0.0818014705882353,0.8956870611835507,0.5199875556155517
0.0818014705882353,0.8976930792377131,0.5165151440014671
0.08272058823529412,0.8976930792377131,0.5112649663916043
0.08272058823529412,0.9017051153460381,0.5070095407680927
0.08639705882352941,0.9017051153460381,0.5065963987670153
0.08731617647058823,0.9017051153460381,0.5048295637755233
0.08731617647058823,0.905717151454363,0.4996426692359833
0.0900735294117647,0.905717151454363,0.49350036913333195
0.0900735294117647,0.9077231695085256,0.48558589616365305
0.09099264705882353,0.9077231695085256,0.4799448746571053
0.09283088235294118,0.9077231695085256,0.478937208501929
0.09558823529411764,0.9077231695085256,0.4615582421833712
0.09558823529411764,0.9087261785356068,0.45770954648638396
0.10018382352941177,0.9087261785356068,0.4303633379077998
0.10018382352941177,0.9097291875626881,0.425474340829084
0.10110294117647059,0.9097291875626881,0.42488900791917444
0.10386029411764706,0.9097291875626881,0.4176890629891864
0.10386029411764706,0.9117352056168505,0.41482642669200337
0.10661764705882353,0.9117352056168505,0.39529997807499456
0.10661764705882353,0.9127382146439318,0.39417101605124244
0.10845588235294118,0.9127382146439318,0.3802243730407447
0.11029411764705882,0.9127382146439318,0.3755285758065258
0.11029411764705882,0.9147442326980942,0.36728106606739186
0.11213235294117647,0.9147442326980942,0.36215423412871545
0.11213235294117647,0.9157472417251755,0.35971504710074215
0.11397058823529412,0.9157472417251755,0.35402424674049876
0.11580882352941177,0.9157472417251755,0.3473901226458996
0.1213235294117647,0.9157472417251755,0.3341791241940168
0.12316176470588236,0.9157472417251755,0.3267899007983391
0.12316176470588236,0.9167502507522568,0.3235643719854475
0.12408088235294118,0.9167502507522568,0.3205038884737628
0.12591911764705882,0.9167502507522568,0.3189906483336402
0.12591911764705882,0.917753259779338,0.3165497404833205
0.12775735294117646,0.917753259779338,0.31231399681910244
0.12775735294117646,0.9207622868605817,0.2947705557003529
0.12959558823529413,0.9207622868605817,0.28887067182615317
0.13143382352941177,0.9207622868605817,0.28727637960102176
0.13143382352941177,0.921765295887663,0.28328229506036645
0.1323529411764706,0.921765295887663,0.2827464925856546
0.1323529411764706,0.9227683049147443,0.2770477860173596
0.1332720588235294,0.9227683049147443,0.2767980993523733
0.1332720588235294,0.9237713139418254,0.2755215454413719
0.13511029411764705,0.9237713139418254,0.2717521089438851
0.13694852941176472,0.9237713139418254,0.2685229966747953
0.13786764705882354,0.9237713139418254,0.2668751977203014
0.13786764705882354,0.9247743229689067,0.26564296797376347
0.13970588235294118,0.9247743229689067,0.26258745884863893
0.13970588235294118,0.925777331995988,0.2607986658887308
0.14430147058823528,0.925777331995988,0.25279936394179287
0.14613970588235295,0.925777331995988,0.2521644146808415
0.1479779411764706,0.925777331995988,0.24820385535983958
0.1479779411764706,0.9277833500501504,0.24808305854312476
0.1488970588235294,0.9277833500501504,0.24532480908984725
0.1488970588235294,0.9297893681043129,0.24486881675847755
0.14981617647058823,0.9317953861584755,0.24392190611753184
0.15165441176470587,0.9317953861584755,0.241494595294643
0.15257352941176472,0.9317953861584755,0.24087441082537747
0.15257352941176472,0.9327983951855566,0.23802369200492404
0.15441176470588236,0.9327983951855566,0.23564034813753587
0.15716911764705882,0.9338014042126379,0.2350591338234635
0.15716911764705882,0.9358074222668004,0.23096384179167717
0.16084558823529413,0.9358074222668004,0.23064222665074258
0.16268382352941177,0.9358074222668004,0.23026218662943201
0.16268382352941177,0.9368104312938816,0.229260346410953
0.1636029411764706,0.9368104312938816,0.22157078718399315
