task_id,target,task_weight,planned_task_duration_days,is_planned,is_cross_department,major_activity_weight,pct_of_planned_duration_elapsed,days_remaining_at_prediction,started_late,num_subtasks_as_of_prediction,subtask_completion_pct_as_of_prediction,has_subtasks_at_prediction,num_revisions_before_prediction,position_historical_overdue_rate,position_has_history,employee_active_workload_at_prediction,department_historical_overdue_rate,department_recent_overdue_rate_30d,department_has_history
d7b1b40d-cd0d-468f-92f5-7100b030282a,f,0.00,4,t,f,100.00,0.25000000000000000000,3,t,0,,f,0,0.090,t,193,0.191,0.144,t
5b85c7c3-01d7-4d4b-b21a-4bc472394399,f,0.00,4,t,f,70.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,3,0.074,0.250,t
eb42c939-ca6b-40ae-a33b-2209a4d55d44,t,20.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.912,t,38,0.635,0.616,t
d1be6b88-e840-4954-a39d-3b8339aed2cd,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
5eee7a9b-54e5-436d-82a2-56c2a65b54ce,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.283,t,78,0.286,0.288,t
a9a84327-45eb-41c7-a78f-fab6889c91d4,t,0.00,11,t,f,10.00,0.09090909090909090909,10,t,0,,f,0,0.291,t,125,0.549,0.224,t
dc2196c4-0bd6-4489-b1bb-53aed6e7bc35,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.063,t,84,0.109,0.119,t
9222333b-53be-4ed5-a758-521a95b923ff,f,0.00,29,t,f,100.00,0.03448275862068965517,28,t,0,,f,0,0.242,f,0,0.052,0.069,t
b6a61748-4aa7-4ce5-8a3a-8c02e9738798,f,0.00,4,t,f,11.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,48,0.266,0.125,t
d8a00361-139b-4c2a-bd62-be25d32f2084,f,0.00,2,t,f,10.00,0.50000000000000000000,1,t,0,,f,0,0.212,t,214,0.413,0.212,t
1378f8be-33ed-4280-abdd-5f4ad4196149,f,0.00,4,t,f,11.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
160e8e4d-b7f1-4030-8df3-7158a991d3ee,t,20.00,1,t,f,34.00,1.0,0,t,0,,f,0,0.395,t,29,0.431,0.429,t
d94d43f8-16f8-4031-ab5c-b9603066d84d,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.216,t,37,0.179,0.120,t
db7d6949-288e-4ea4-acf2-917b1701d89e,f,0.00,4,t,f,3.00,0.25000000000000000000,3,t,0,,f,0,0.410,t,150,0.365,0.277,t
3ab2bf3d-98ca-4d16-ad2c-dede28962397,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.132,t,71,0.110,0.124,t
0741876b-e8cb-4cbb-9af5-021fc1adac89,t,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.485,t,166,0.352,0.247,t
8dc94fdd-ab29-4406-a544-2a73aa843bd0,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.273,t,17,0.204,0.132,t
a192bfd4-dfe2-4096-bed7-84a88b2fa3ef,t,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.147,t,86,0.159,0.296,t
f58519fa-1c61-4c07-b9f1-ebb10a2f7f0b,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.057,t,139,0.053,0.050,t
a3cfb6ce-fff4-4a1c-a4f9-c2dbe24d7470,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.480,t,144,0.382,0.218,t
49c34cd5-eb86-4011-b838-059b038cfe8f,f,0.00,0,t,f,100.00,1.0,-1,t,0,,f,0,0.081,t,188,0.102,0.091,t
de864005-0454-42cd-8079-527f6ebf98f1,f,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.385,t,73,0.453,0.287,t
bd4b00b0-110f-4ab3-a38a-83486c73fda8,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.000,t,12,0.243,0.289,t
db78fc27-bea5-4637-a370-dae4a35120c8,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.200,t,27,0.192,0.227,t
3bcad928-8189-4aa7-8a89-b8c8870f1204,f,0.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.083,t,181,0.101,0.065,t
a27f59d8-d4c8-4479-ae29-229ad50fa57f,t,20.00,14,t,f,16.00,0.07142857142857142857,13,f,0,,f,0,0.327,t,209,0.323,0.316,t
e9c4b7f0-7b8e-4d35-baf0-18d4c62e7d93,f,40.00,0,t,f,10.00,1.0,-1,t,0,,f,0,0.292,t,107,0.637,0.611,t
9bbd099a-2d41-425b-8d81-97d8b351f86a,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.097,t,299,0.166,0.093,t
edd5371a-a0d6-442e-9459-bdb2c575ac36,t,0.00,3,t,f,30.00,0.33333333333333333333,2,t,0,,f,0,0.146,t,207,0.185,0.102,t
4140a2fe-ee4f-4231-80ce-307370665a41,f,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.198,t,251,0.392,0.203,t
cd48022f-75b6-49d5-a111-1b9c38addbec,t,10.00,0,t,f,40.00,1.0,-1,t,0,,f,0,0.906,t,88,0.635,0.697,t
d387854e-82ea-4271-a320-f05d2d3f16d6,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.216,t,123,0.253,0.000,t
877779be-3109-44f6-8101-d2f3f78a9ccd,t,0.00,1,t,f,50.00,1.0,0,t,0,,f,0,0.179,t,35,0.201,0.136,t
2d214749-f6f7-42da-a99f-858d59fab67d,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.059,t,79,0.100,0.158,t
7a81e3d1-c925-4449-ba6f-28445ce027df,f,100.00,29,t,f,3.00,0.03448275862068965517,28,f,0,,f,0,0.226,t,17,0.298,0.400,t
c9daf53f-8622-41d9-a48c-f7e7dfe131d3,f,10.00,1,t,f,25.00,1.0,0,t,0,,f,0,0.000,t,3,0.231,0.250,t
0243d71d-4e48-4311-8f94-d2f3cf49a4af,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.168,t,189,0.182,0.103,t
83e5d087-8cb4-41ea-aebd-b050b2529aca,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.107,t,73,0.093,0.059,t
2383dac7-692b-4841-a96f-0deddb347fbc,f,0.00,4,t,f,100.00,0.25000000000000000000,3,t,0,,f,0,0.200,t,4,0.174,0.227,t
7db4f64e-f304-4069-972a-93baeb5be2b1,f,0.00,3,t,f,33.00,0.33333333333333333333,2,t,0,,f,0,0.146,t,207,0.185,0.102,t
ddf2867b-eb21-4832-9dbf-ae82bde7712e,t,0.00,4,t,f,5.00,0.25000000000000000000,3,t,0,,f,0,0.043,t,48,0.120,0.066,t
10377bca-6837-4582-8a0b-e6743a56bc77,f,0.00,1,t,f,34.00,1.0,0,t,0,,f,0,0.324,t,45,0.369,0.368,t
6be57399-6174-4b55-9b18-f4aa2ca28625,f,35.00,2,t,f,100.00,0.50000000000000000000,1,f,0,,f,0,0.242,f,1,0.242,0.242,f
331ef71e-8a93-441e-bffd-115b16c15fe8,f,20.00,4,t,f,8.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,11,0.063,0.115,t
a4a16663-b983-404f-8de3-01a7133bf2ef,f,0.00,0,t,f,11.00,1.0,-1,t,0,,f,0,0.242,f,0,0.242,0.242,f
9a666d37-1fdf-4975-a905-46d0f07316d3,f,0.00,2,t,f,25.00,0.50000000000000000000,1,t,0,,f,0,0.338,t,91,0.413,0.212,t
d6840290-81f2-43c0-aab7-8c733fcbe1bb,f,0.00,0,t,f,60.00,1.0,-1,t,0,,f,0,0.242,f,0,0.394,0.125,t
3e615777-7caa-4b9f-af5c-3acec934a73e,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.143,t,16,0.126,0.063,t
f91f1db7-4de2-4077-bf4b-b6e0a682a1e2,f,40.00,14,t,f,20.00,0.07142857142857142857,13,t,0,,f,0,0.242,f,2,0.242,0.242,f
a80dd6e6-2222-4ec6-8202-6d986097b038,t,0.00,1,t,f,50.00,1.0,0,t,0,,f,0,0.079,t,135,0.096,0.290,t
7ef3c18f-2512-49c8-bc85-7f33681c69e4,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.158,t,70,0.133,0.571,t
b63595f9-b0ac-4fff-a4b0-ccb4e512d72a,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.217,t,61,0.159,0.040,t
9bae3f9a-387e-4f22-b5ff-dac9222f8543,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.021,t,17,0.078,0.237,t
349c094d-e814-498d-9df1-0a84cdb54694,f,0.00,2,t,f,50.00,0.50000000000000000000,1,t,0,,f,0,0.143,t,96,0.168,0.176,t
21b3fda7-6578-4bcc-8ab1-32bfef3a28c8,f,25.00,29,t,f,11.00,0.03448275862068965517,28,t,0,,f,0,0.319,t,96,0.319,0.415,t
60169ac1-85ce-4dc5-b60d-39b5fcd940a5,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.201,t,110,0.231,0.130,t
1c400fa1-a412-4ff8-8f10-0897e6aec3f8,f,100.00,9,t,f,20.00,0.11111111111111111111,8,f,0,,f,0,0.148,t,19,0.053,0.021,t
9f5219f8-2258-45f6-bebb-650f9bc28f5c,f,0.00,1,t,f,20.00,1.0,0,t,0,,f,0,0.188,t,47,0.184,0.182,t
7ded195f-b797-4980-bf5a-cf74607ca2b0,f,0.00,2,t,f,8.00,0.50000000000000000000,1,t,0,,f,0,0.276,t,131,0.522,0.220,t
f28625c3-d525-4fbf-bd24-2a0bb4ad33ba,f,25.00,27,t,f,20.00,0.03703703703703703704,26,f,0,,f,0,0.103,t,33,0.103,0.103,t
04964c92-40f9-4bd0-9185-c8be42bb0f21,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.182,t,35,0.203,0.111,t
4ada0a88-1fab-441c-b5e3-6a3298042c9d,t,0.00,9,t,f,20.00,0.11111111111111111111,8,t,0,,f,0,0.344,t,176,0.342,0.354,t
03801b00-79b3-41d5-8b67-5fea42d1c139,f,0.00,4,t,f,33.00,0.25000000000000000000,3,f,0,,f,0,0.126,t,90,0.108,0.105,t
7c5efb71-5943-46c2-ab7b-f982e59aab2e,f,0.00,1,t,f,90.00,1.0,0,t,0,,f,0,0.079,t,249,0.128,0.254,t
965d8f9c-fde2-4b65-93e6-1ef68859be8f,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.017,t,60,0.053,0.034,t
258878ef-8893-409c-9ea1-4a574eb6aa64,f,0.00,4,t,f,12.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
607ccf22-5a0d-4114-a893-fb61af3e7ddd,f,0.00,1,t,f,15.00,1.0,0,t,0,,f,0,0.223,t,85,0.253,0.130,t
1843fd43-02d9-458c-96b5-9f617d7c42d4,f,0.00,2,t,f,25.00,0.50000000000000000000,1,t,0,,f,0,0.073,t,324,0.121,0.139,t
ad9d2d75-8106-48cf-b862-5d402e92fc52,f,0.00,0,t,f,10.00,1.0,-1,t,0,,f,0,0.486,t,169,0.367,0.307,t
8d1ccad9-c96b-4d57-b161-fc0b6f808171,f,0.00,2,t,f,40.00,0.50000000000000000000,1,t,0,,f,0,0.077,t,97,0.057,0.038,t
009c745a-7ab3-484e-9c80-b7afed579e6e,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.167,t,145,0.173,0.108,t
3fcdb025-fbf7-4a32-ae3f-26ecc820f24e,f,0.00,3,t,f,10.00,0.33333333333333333333,2,t,0,,f,0,0.353,t,20,0.201,0.030,t
14f632d3-a6d7-4482-8005-a5afe9d7203f,f,25.00,5,t,f,20.00,0.20000000000000000000,4,f,0,,f,0,0.000,t,14,0.049,0.021,t
8ae5a253-46e9-43f6-b93d-ba9396a3e50b,t,0.00,2,t,f,15.00,0.50000000000000000000,1,t,0,,f,0,0.337,t,92,0.337,0.433,t
e788d375-b504-4f1b-97c0-404116e57a78,f,0.00,4,t,f,60.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,11,0.069,0.069,t
c7d79913-f218-491d-befe-8bd8dca4d8ae,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.056,t,162,0.051,0.036,t
be2e5e75-c83c-4f6a-8925-33455f27bef4,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.111,t,31,0.089,0.131,t
7ba65ddb-4724-4739-9cae-5d6be59f0d4b,f,10.00,2,t,f,32.00,0.50000000000000000000,1,t,0,,f,0,0.433,t,21,0.457,0.400,t
f6f828dc-f203-4aaa-bd6b-a770b4e30cd9,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
df06a7a6-78ae-4b22-8640-0ae6efbcca5f,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.075,t,307,0.120,0.088,t
d3790e12-d730-46ad-ae54-a6faaf1652c9,f,0.00,5,t,f,100.00,0.20000000000000000000,4,t,0,,f,0,0.242,f,0,0.242,0.242,f
65ebd233-1c00-4dec-b56a-b47288a3455c,f,0.00,30,t,f,60.00,0.03333333333333333333,29,t,0,,f,0,0.345,t,62,0.365,0.173,t
60d3c226-b1da-4b38-b8a8-a2be1b64dbe0,t,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.086,t,171,0.203,0.111,t
6e92351b-34a1-497c-85a8-e993b23a92d7,f,0.00,0,t,f,40.00,1.0,-1,t,0,,f,0,0.327,t,127,0.211,0.054,t
221ab2dc-3b74-4ec8-b927-fd46aa00780a,f,0.00,4,t,f,18.00,0.25000000000000000000,3,t,0,,f,0,0.481,t,70,0.440,0.265,t
30836e4f-701b-4869-8e73-2846f0bccf23,f,0.00,0,t,f,40.00,1.0,-1,t,0,,f,0,0.107,t,51,0.069,0.063,t
afbff566-b26d-4f96-8be1-54ee8aced827,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.538,t,7,0.144,0.081,t
60ea2b99-2c14-48ea-b876-a3764c9bbf21,f,0.00,1,t,f,30.00,1.0,0,t,0,,f,0,0.173,t,153,0.201,0.136,t
41333822-3a0f-491c-a2ab-c7c81e65cecf,f,0.00,4,t,f,100.00,0.25000000000000000000,3,t,0,,f,0,0.097,t,299,0.166,0.093,t
f381efb5-60f4-4631-a13e-f07e63a2668a,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.125,t,14,0.103,0.141,t
8cd906f2-3cc6-4f2b-b09e-1071148ed41d,t,0.00,1,t,f,30.00,1.0,0,t,0,,f,0,0.366,t,118,0.370,0.324,t
8ad0186f-3275-4df4-8bb1-8b54a2d15f76,f,0.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.577,t,89,0.478,0.314,t
ea04ebda-3174-4947-ae22-d03e7bda23fb,f,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.217,t,23,0.208,0.250,t
398d27e0-fe28-4f67-aefb-6ef5b4f9f277,f,0.00,3,t,f,34.00,0.33333333333333333333,2,t,0,,f,0,0.274,t,80,0.318,0.000,t
9e49e279-fdc9-4ab5-8b9f-76cb799f9556,t,30.00,7,t,f,30.00,0.14285714285714285714,6,t,0,,f,0,0.929,t,19,0.579,0.645,t
77c30a2c-76cf-4b01-8875-dfcd1f6b4256,f,0.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.232,t,51,0.286,0.100,t
26f79dd1-5f08-4094-9f4c-fb637fd4c7f8,f,100.00,2,t,f,5.00,0.50000000000000000000,1,t,0,,f,0,0.185,t,35,0.508,0.577,t
026608f4-612a-4f52-96db-8cc6ddd6c2ae,t,20.00,29,t,f,33.00,0.03448275862068965517,28,t,0,,f,0,0.242,f,1,0.242,0.242,f
13f1b7bd-c171-4f85-a335-2280071770b0,t,0.00,3,t,f,100.00,0.33333333333333333333,2,t,0,,f,0,0.409,t,54,0.447,0.667,t
2290a7bf-80fe-4fc1-8bb2-9e0d4ed68617,f,0.00,11,t,f,50.00,0.09090909090909090909,10,t,0,,f,0,0.854,t,30,0.549,0.224,t
95b9797a-6e89-4bb1-b414-d2eaa83637c2,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.128,t,80,0.108,0.170,t
acfd9adc-b399-4a4e-b4ce-d3e64394c673,t,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,6,0.144,0.081,t
2e807125-ff81-4e5e-8e60-425ba77bb766,f,100.00,9,t,f,35.00,0.11111111111111111111,8,t,0,,f,0,0.242,f,2,0.242,0.242,f
591e073b-08ed-4e2d-b835-7200c30e64f8,f,25.00,29,t,f,50.00,0.03448275862068965517,28,f,0,,f,0,0.048,t,10,0.067,0.038,t
a8503325-3079-4157-bf95-9d2f2e93f0c6,f,100.00,27,t,f,50.00,0.03703703703703703704,26,t,0,,f,0,0.200,t,22,0.111,0.111,t
4a46b1cf-5470-42ad-852a-e58c7e6a6cf7,t,0.00,3,t,f,15.00,0.33333333333333333333,2,f,0,,f,0,0.419,t,37,0.121,0.143,t
1c3db490-0535-4860-b7d3-3d736d13c9e9,f,100.00,14,t,f,25.00,0.07142857142857142857,13,t,0,,f,0,0.050,t,103,0.050,0.063,t
a18fe359-bfc9-4cba-905a-5433bd5e042c,t,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.631,t,69,0.440,0.265,t
7e860cf0-c4af-4226-8b2a-86e1bc80bdc4,f,100.00,14,t,f,14.00,0.07142857142857142857,13,f,0,,f,0,0.050,t,103,0.050,0.063,t
2bddbde0-8fd2-4ed5-ad80-82172077e3b4,t,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.021,t,15,0.078,0.237,t
24f6700c-989d-444f-8f9b-1f4d895a23b7,f,0.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.242,f,0,0.216,0.057,t
8cd3a263-cbce-4673-b66a-57bad1d53b4f,t,0.00,30,t,f,16.00,0.03333333333333333333,29,t,0,,f,0,0.189,t,34,0.222,0.974,t
7bcdc4a2-79b8-4afb-90aa-ba548064840c,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.102,t,81,0.168,0.092,t
9ee10484-7c73-412a-a978-3c3ff199a3bc,f,0.00,0,t,f,40.00,1.0,-1,t,0,,f,0,0.599,t,74,0.526,0.203,t
83e9ac9f-3bc7-4e6a-b9cf-baaf66baaa91,f,0.00,3,t,f,3.00,0.33333333333333333333,2,t,0,,f,0,0.065,t,59,0.144,0.092,t
592a2c43-c795-46c5-a390-d7496d04ea43,f,0.00,2,t,f,5.00,0.50000000000000000000,1,t,0,,f,0,0.186,t,115,0.188,0.141,t
a6dc91e8-6c51-4cc3-ba60-65cfc31b216e,f,0.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.000,t,12,0.083,0.086,t
a9c9547b-5162-4cd2-b759-06e90a814622,f,100.00,27,t,f,5.00,0.03703703703703703704,26,t,0,,f,0,0.200,t,22,0.111,0.111,t
2d54fb98-7b0c-4be7-a067-0ff88f3d3dde,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.081,t,267,0.125,0.238,t
5f40d8cd-e24e-41ce-8e50-f95068c7c127,f,0.00,0,t,f,5.00,1.0,-1,t,0,,f,0,0.259,t,208,0.182,0.119,t
9b0170cb-e3b8-403f-a177-3d38c6bf6352,f,0.00,30,t,f,34.00,0.03333333333333333333,29,t,0,,f,0,0.100,t,13,0.167,0.167,t
c27625e3-862e-4504-89dc-db502051e746,f,0.00,1,t,f,10.00,1.0,0,t,0,,f,0,0.474,t,186,0.361,0.289,t
058c4a63-ec77-42fa-b774-bd520e93fc3b,t,0.00,1,t,f,10.00,1.0,0,t,0,,f,0,0.597,t,86,0.522,0.220,t
993a6ed3-23b3-48d7-8f27-35899d9cd88c,t,15.00,4,t,f,60.00,0.25000000000000000000,3,t,0,,f,0,0.841,t,51,0.649,0.817,t
5cece930-5656-43c2-8dfb-524f5a170bb4,f,0.00,1,t,f,33.00,1.0,0,t,0,,f,0,0.542,t,101,0.393,0.174,t
3d402263-41ff-445b-b103-1ed012d7e4cb,t,30.00,5,t,f,20.00,0.20000000000000000000,4,t,0,,f,0,0.906,t,34,0.630,0.560,t
12a400e9-b215-4c86-81df-d3890e46b96f,t,0.00,30,t,f,60.00,0.03333333333333333333,29,t,0,,f,0,0.364,t,4,0.522,0.450,t
b6c1a10e-6ba3-4875-be5c-e481e0d78f6b,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.157,t,58,0.101,0.078,t
79210bb1-8161-4b4c-8bf7-193566c52f4c,f,0.00,2,t,f,34.00,0.50000000000000000000,1,t,0,,f,0,0.228,t,197,0.436,0.260,t
2b3e6d64-9b8b-4d5c-aeed-4e8fac496a25,f,0.00,29,t,f,34.00,0.03448275862068965517,28,t,0,,f,0,0.327,t,38,0.369,0.188,t
fe9a119e-d3ab-487a-bc71-5763fd34f5fa,f,0.00,30,t,f,33.00,0.03333333333333333333,29,t,0,,f,0,0.605,t,51,0.641,0.706,t
a7f738ee-2a02-4066-982d-67d7745407c5,t,0.00,4,t,f,15.00,0.25000000000000000000,3,t,0,,f,0,0.077,t,277,0.119,0.092,t
cbe0b00c-526f-45cd-af7e-8ae0848393af,f,25.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.074,t,60,0.074,0.125,t
8a41cf6c-26a1-4686-9159-60633be17e29,f,0.00,3,t,f,33.00,0.33333333333333333333,2,t,0,,f,0,0.114,t,120,0.101,0.078,t
95873938-11cd-4fbb-9f25-eda6a6b6ad70,f,0.00,4,t,f,23.00,0.25000000000000000000,3,t,0,,f,0,0.259,t,233,0.178,0.121,t
4a5c184d-2a2c-45b9-9604-711d87b81bc7,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.186,t,131,0.199,0.070,t
2b243726-50b3-469b-b71a-cc4d71c2f679,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.217,t,61,0.159,0.040,t
2d0262d0-2dc1-43a0-9bc3-e38ef386a91e,f,0.00,30,t,f,40.00,0.03333333333333333333,29,t,0,,f,0,0.605,t,51,0.641,0.706,t
61f2fe73-02a2-417a-aed8-390f000094b1,f,25.00,1,t,f,25.00,1.0,0,t,0,,f,0,0.090,t,65,0.095,0.149,t
db3b3a92-a798-4e29-af16-75bdf856a1d5,f,0.00,1,t,f,15.00,1.0,0,t,0,,f,0,0.223,t,85,0.253,0.130,t
d09147f8-bf06-4c58-acbc-692421b95afd,f,0.00,3,t,f,33.00,0.33333333333333333333,2,t,0,,f,0,0.146,t,143,0.155,0.075,t
c32d4421-97a2-4552-bc31-ea412376963e,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.118,t,20,0.049,0.021,t
944db2a4-7821-4040-936d-2a0e2396d3de,f,0.00,4,t,f,14.00,0.25000000000000000000,3,t,0,,f,0,0.086,t,158,0.107,0.268,t
4e0194e6-1872-4044-95f0-f3614bc52c94,f,0.00,4,t,f,5.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,30,0.164,0.147,t
6bdca28a-2283-4472-8e42-d7f893971796,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.029,t,44,0.085,0.095,t
4ad82494-2e2d-4d4f-805f-396da40ed71c,f,0.00,3,t,f,34.00,0.33333333333333333333,2,t,0,,f,0,0.282,t,179,0.191,0.144,t
cd84f1b0-5fd1-4797-8190-0152093f06fe,f,0.00,0,t,f,34.00,1.0,-1,t,0,,f,0,0.307,t,158,0.201,0.107,t
92b8b06d-20d6-4753-9ad2-a62fa93506d4,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.231,t,285,0.166,0.093,t
46cb1d69-66d7-47f9-a856-b6a5da324761,t,20.00,29,t,f,33.00,0.03448275862068965517,28,t,0,,f,0,0.242,f,1,0.242,0.242,f
40f586a2-8ba0-4dff-bbbf-5315ef070ef9,f,0.00,4,t,f,7.00,0.25000000000000000000,3,t,0,,f,0,0.280,t,20,0.144,0.081,t
73bb92fe-d962-42f3-be9e-74db34c0199b,t,0.00,1,t,f,50.00,1.0,0,t,0,,f,0,0.474,t,74,0.423,0.246,t
7ee88302-0060-46de-8435-2c118aa4197e,f,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.527,t,118,0.413,0.212,t
d1fc14ea-595a-4736-8252-14ade8af5802,f,0.00,1,t,f,10.00,1.0,0,t,0,,f,0,0.123,t,100,0.103,0.141,t
dbae61bd-3c34-40b2-b880-6b61d46c3c37,f,0.00,1,t,f,34.00,1.0,0,t,0,,f,0,0.166,t,149,0.199,0.024,t
fee08c0a-099d-4054-96c7-bc0c09af95e7,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.169,t,219,0.174,0.125,t
4b70c9cd-8cd5-4d09-9149-4a06f2b2091a,f,100.00,13,t,f,5.00,0.07692307692307692308,12,f,0,,f,0,0.056,t,21,0.043,0.067,t
df98f0cc-2080-49ff-bf98-ed10e6f717d7,t,0.00,30,t,f,13.00,0.03333333333333333333,29,t,0,,f,0,0.292,t,101,0.291,0.135,t
a8dd25d8-2c93-455c-87ee-6a4dda7fb176,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.190,t,67,0.143,0.011,t
9aadd850-2a06-4126-872f-6c8572095119,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.090,t,193,0.191,0.144,t
b599b931-7b81-421b-9eb3-c7bb542cac01,f,100.00,3,t,f,20.00,0.33333333333333333333,2,f,0,,f,0,0.105,t,4,0.105,0.105,t
2565edae-42b5-49f1-9a36-bc17deadfa3e,t,0.00,2,t,f,50.00,0.50000000000000000000,1,t,0,,f,0,0.833,t,7,0.096,0.250,t
f63ece53-fdcc-42cd-aaa1-e4f12b0d7bab,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.143,t,11,0.100,0.158,t
2b350507-6694-43e8-acd4-713fe65f6289,f,100.00,4,t,f,20.00,0.25000000000000000000,3,f,0,,f,0,0.117,t,75,0.134,0.320,t
5804f9f0-d4d8-4db4-b45f-df1fa7d6f293,f,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.238,t,181,0.446,0.290,t
5d7b0b95-9af4-4555-943f-5ab65e2b392c,t,30.00,4,t,f,100.00,0.25000000000000000000,3,t,0,,f,0,0.255,t,58,0.579,0.645,t
32f7a27a-3138-49eb-a085-b27787950d2c,f,0.00,2,t,f,5.00,0.50000000000000000000,1,t,0,,f,0,0.125,t,21,0.174,0.104,t
7d392ebd-77c5-47d0-a970-1cc96c897700,f,0.00,0,t,f,40.00,1.0,-1,t,0,,f,0,0.200,t,2,0.167,0.103,t
e2be8025-2583-4097-9387-d1cdfba249b6,f,0.00,2,t,f,33.00,0.50000000000000000000,1,t,0,,f,0,0.182,t,275,0.382,0.218,t
d2fdb455-0f4a-40f1-9311-a920099c15f9,f,0.00,0,t,f,10.00,1.0,-1,t,0,,f,0,0.198,t,117,0.229,0.128,t
5951e3c3-cb6f-4853-99ad-de4fb34e1355,f,0.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.448,t,52,0.523,0.221,t
