id,calculated_overdue,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,wl_high,wl_low,wl_mid,is_cross_dept,cross_dept_pair_exists,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,has_kpi_challenge,num_kpi_challenges,has_kpi_potential_challenge,num_kpi_potential_challenges,kpi_comment_count,ma_comment_count,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,position_id_encoded
8286b027-6e53-49af-98c2-15a21647556f,0,2.0,0,2.0,2.0,2,4,-8,0,0,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.18137847642079807,0.17191283292978207,0.17191283292978207
c70e8639-dfe2-463f-94b3-9ac26a6958de,0,2.0,0,2.0,2.0,2,30,-32,4,0,1,8,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.43,0.43,0.43
e8d6ce47-4f65-4188-8a9d-6fb94ace6290,0,2.0,0,2.0,2.0,0,2,0,1,0,0,9,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.12389380530973451,1.510860820595334,0.08429752066115702,0.08429752066115702,0.08429752066115702
ac96ac39-c88a-430c-9ae1-b6dc3fa3f819,0,2.0,0,2.0,2.0,0,0,-11,0,0,0,10,4,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.18823529411764706,0.18823529411764706,0.18823529411764706
a2568877-c80f-4e4f-a022-91599ff75bff,0,2.0,0,2.0,2.0,2,7,-12,4,0,1,8,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
e4275bab-9c39-4719-96a6-42ae77bde601,1,2.0,0,2.0,2.0,2,4,3,3,0,0,9,3,1,6.0,True,False,False,0,0,0,1,0,1,0,0,0,0,1,0,0.12389380530973451,1.510860820595334,0.08429752066115702,0.08429752066115702,0.08429752066115702
f35d8281-adf6-4bd9-92bb-61e36f08acd9,0,2.0,0,2.0,2.0,2,4,13,0,0,0,9,3,1,6.0,False,True,False,0,0,0,0,2,0,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.08896210873146623,0.08896210873146623,0.08896210873146623
3139da61-2899-4b74-8c0b-b38af02d590b,0,2.0,0,2.0,2.0,2,30,-1,4,0,1,8,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,2,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
f0703000-ce3e-4cc8-9966-0308225ca62e,0,2.0,0,2.0,2.0,2,0,0,0,0,0,10,4,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,1,0,0.20941176470588235,2.0205882352941176,0.2809611829944547,0.26229508196721313,0.26229508196721313
efcb2f37-7b86-46a8-8318-f82b21111799,0,2.0,0,2.0,2.0,2,4,3,3,0,0,9,3,1,6.0,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0.12389380530973451,1.510860820595334,0.15151515151515152,0.15151515151515152,0.15151515151515152
